Date,Value
2020-12-31,26.0
2019-12-31,26.0
2018-12-31,25.75
2017-12-31,25.75
2016-12-31,25.75
2015-12-31,25.75
2014-12-31,25.95
2013-12-31,26.0
2012-12-31,26.2
2011-12-31,26.2
2010-12-31,24.1
2009-12-31,24.8
2008-12-31,24.8
2007-12-31,21.7
2006-12-31,21.7
2005-12-31,21.7
2004-12-31,21.7
2003-12-31,21.7
2002-12-31,21.7
2001-12-31,21.7
2000-12-31,21.7
1995-12-31,26.3
1990-12-31,29.3
