Date,Value
2021-12-31,157.64722540389428
2020-12-31,147.58047324695315
2019-12-31,143.9225659637092
2018-12-31,138.88284930521064
2017-12-31,133.60371368139803
2016-12-31,129.15485518938172
2015-12-31,127.01887622019505
2014-12-31,125.40951464057461
2013-12-31,121.85224603418675
2012-12-31,117.43328389108794
2011-12-31,112.80086914871185
2010-12-31,104.59504737576171
2009-12-31,97.77203630536101
2008-12-31,93.66840582138188
2007-12-31,90.17745785644681
2006-12-31,82.97412400321353
2005-12-31,75.69779322923728
2004-12-31,66.63288668699785
2003-12-31,56.94752257152672
2002-12-31,48.889766356872215
2001-12-31,44.892228364733434
2000-12-31,42.481023818028454
1999-12-31,40.98984536456142
1998-12-31,39.60203814516914
1997-12-31,39.53208170968496
1996-12-31,39.26681804286924
1995-12-31,37.269570928171845
1994-12-31,36.175724120682
1993-12-31,34.04748224405231
1992-12-31,31.585351376698323
1991-12-31,30.015399010846277
1990-12-31,28.577697765968967
1989-12-31,28.211171320794264
1988-12-31,26.881603695734814
1987-12-31,25.02086013121654
1986-12-31,23.198782343851896
1985-12-31,22.141335434107702
1984-12-31,20.466520585737058
1983-12-31,19.071713671483632
1982-12-31,17.916732915734507
1981-12-31,17.14985924127767
1980-12-31,17.37912239339829
1979-12-31,17.178572642484156
1978-12-31,16.675318015205825
1977-12-31,15.21054825558293
1976-12-31,13.949375658055668
1975-12-31,13.249589529948329
1974-12-31,11.83234213373537
1973-12-31,11.472815063972597
1972-12-31,10.86781164008193
1971-12-31,10.080447048624896
1970-12-31,8.502114260524122
1969-12-31,6.642670196667142
1968-12-31,5.460105295725378
1967-12-31,5.403846454714531
1966-12-31,6.009508456929774
1965-12-31,5.5302993244570375
