Date,Value
2020-12-31,1482.1884744686765
2019-12-31,1595.6856340769762
2018-12-31,1605.9617967535914
2017-12-31,1548.6007597065984
2016-12-31,1566.991266666676
2015-12-31,1549.5374292507715
2014-12-31,1579.2218491809256
2013-12-31,1581.0546843852849
2012-12-31,1605.0498904481628
2011-12-31,1591.0728858256157
2010-12-31,1526.6383375550442
2009-12-31,1483.4369610677645
2008-12-31,1593.1445406379046
2007-12-31,1560.839848693357
2006-12-31,1565.0773730705064
2005-12-31,1495.3695510255973
2004-12-31,1517.3920349820683
2003-12-31,1505.505513228921
2002-12-31,1475.5807946036766
2001-12-31,1466.0726901191213
2000-12-31,1452.76305630572
1999-12-31,1445.8139798575903
1998-12-31,1445.305840369964
1997-12-31,1463.6551904914495
1996-12-31,1562.9458643087778
1995-12-31,1616.4181228902546
1994-12-31,1726.2732529868408
1993-12-31,1895.209016670811
1992-12-31,2072.562784150016
1991-12-31,2167.9206309801725
1990-12-31,2233.920545829739
1989-12-31,2290.0755327021293
1988-12-31,2291.762951069489
1987-12-31,2268.3293005924934
1986-12-31,2210.8047096220566
1985-12-31,2172.398534797442
