Date,Value
2020-12-31,604.8754564828467
2019-12-31,681.4825449813659
2018-12-31,734.4905110583703
2017-12-31,760.9787869453801
2016-12-31,770.5119393271207
2015-12-31,755.6881733180594
2014-12-31,751.1595219105941
2013-12-31,797.6303640771227
2012-12-31,773.0012643985496
2011-12-31,763.6899146255529
2010-12-31,783.1632595460037
2009-12-31,753.5898547827699
2008-12-31,809.368412231094
2007-12-31,811.0682051609638
2006-12-31,843.7771475070751
2005-12-31,826.3176289056285
2004-12-31,847.5257667244229
2003-12-31,861.9914127604876
2002-12-31,859.0473179795054
2001-12-31,871.6725539609845
2000-12-31,854.4283140045346
1999-12-31,855.9154708836261
1998-12-31,879.0361843182284
1997-12-31,887.9933553292258
1996-12-31,914.84453762317
1995-12-31,889.4009688750132
1994-12-31,896.9315114191718
1993-12-31,916.2724362481446
1992-12-31,923.7157864162161
1991-12-31,969.7032102652294
1990-12-31,1007.6058813606267
1989-12-31,1003.8150947462852
1988-12-31,1017.015361526805
1987-12-31,1031.4312799667077
1986-12-31,1037.2673261632472
1985-12-31,1045.8139082910973
1984-12-31,1038.3350074842213
1983-12-31,1017.950677360307
1982-12-31,1003.3332309115538
1981-12-31,1043.9031737893117
1980-12-31,1077.8105888566306
1979-12-31,1104.1950785402844
1978-12-31,1052.7454965399206
1977-12-31,1072.513621774355
1976-12-31,1093.4117731718065
1975-12-31,1025.2997072400951
1974-12-31,1085.3204695056695
1973-12-31,1116.424395676766
1972-12-31,1067.3267033382542
1971-12-31,1045.1212740290819
1970-12-31,1043.3942686615903
1969-12-31,1011.9243712007435
1968-12-31,944.7553929614438
1967-12-31,892.4161204799783
1966-12-31,901.0377980138329
1965-12-31,910.4138464407081
