Date,Value
2021-12-31,90.53031100478469
2020-12-31,87.11250000000001
2019-12-31,89.28302777777776
2018-12-31,85.85072222222223
2017-12-31,87.73847222222223
2016-12-31,84.88475000000001
2015-12-31,76.95361111111112
2014-12-31,73.89502777777778
2013-12-31,84.97433333333333
2012-12-31,81.11005555555556
2011-12-31,80.86072222222222
2010-12-31,88.07124999999999
2009-12-31,84.43012164686618
2008-12-31,89.50063031029967
2007-12-31,88.63619585580157
2006-12-31,92.0068964885499
2005-12-31,90.28104919473986
2004-12-31,88.82105555555555
2003-12-31,88.37197222222223
2002-12-31,87.31277777777778
2001-12-31,87.44819444444445
2000-12-31,82.92458333333332
1999-12-31,83.61908333333334
1998-12-31,83.86502777777778
1997-12-31,83.10336111111111
1996-12-31,86.991
1995-12-31,77.73736111111111
1994-12-31,71.29272222222222
1993-12-31,70.01133333333334
1992-12-31,66.16269444444444
1991-12-31,66.91927777777778
1990-12-31,63.68833333333335
1989-12-31,63.335794315277425
1988-12-31,61.8851396770432
1987-12-31,62.86170099014953
1986-12-31,57.98007670223667
1985-12-31,58.149142401721164
1984-12-31,58.830134310134305
1983-12-31,56.334346256904915
1982-12-31,54.186147823594766
1981-12-31,58.393873868807134
1980-12-31,61.07291495294629
1979-12-31,61.947800390838154
1978-12-31,56.04232368506805
1977-12-31,52.27913402451425
1976-12-31,49.228857768080424
1975-12-31,46.51434835537809
1974-12-31,44.076491905468586
1973-12-31,35.23305531704807
1972-12-31,27.322435769839295
1971-12-31,21.102473217475616
1970-12-31,15.973752907239234
1969-12-31,11.231637378341555
1968-12-31,7.886973994833319
1967-12-31,4.798864854598777
1966-12-31,3.7229922215155336
1965-12-31,3.0975673611847245
