Date,Value
2021-12-31,584.5256937032001
2020-12-31,573.6414870040898
2019-12-31,607.0442265825111
2018-12-31,640.1751879319027
2017-12-31,651.4172590008508
2016-12-31,648.2404801781418
2015-12-31,646.066751728065
2014-12-31,625.6566902939272
2013-12-31,637.6456742434082
2012-12-31,628.9241783524312
2011-12-31,612.9173988528877
2010-12-31,632.6624913698952
2009-12-31,595.8024936764639
2008-12-31,640.8170507943927
2007-12-31,640.6438590124789
2006-12-31,639.5096487738614
2005-12-31,622.5168855077484
2004-12-31,617.5353013075438
2003-12-31,608.8030942701685
2002-12-31,586.6850000000002
2001-12-31,586.4810000000001
2000-12-31,576.4499999999998
1999-12-31,556.3010000000002
1998-12-31,557.2170000000001
1997-12-31,552.324
1996-12-31,552.669
1995-12-31,536.8209999999999
1994-12-31,528.4692
1993-12-31,527.118
1992-12-31,538.1657000000001
1991-12-31,540.2220000000001
1990-12-31,549.9
1989-12-31,559.873
1988-12-31,549.492
1987-12-31,532.442
1986-12-31,523.557
1985-12-31,522.534
