Date,Value
2021-12-31,95.49159915353398
2020-12-31,96.48238495109511
2019-12-31,106.55064049614813
2018-12-31,106.00124644025973
2017-12-31,111.3047904040404
2016-12-31,109.02100000000002
2015-12-31,106.68699999999998
2014-12-31,106.90600000000002
2013-12-31,110.00799999999998
2012-12-31,107.69
2011-12-31,108.44500000000001
2010-12-31,111.99899999999998
2009-12-31,110.56342282600865
2008-12-31,115.62875829908754
2007-12-31,108.84754659624537
2006-12-31,120.3169212085411
2005-12-31,120.3922968468222
2004-12-31,122.91473484612968
2003-12-31,124.3400011958988
2002-12-31,126.88104809373908
2001-12-31,131.23901737375076
2000-12-31,129.53001760532388
1999-12-31,132.26601780334155
1998-12-31,136.4911681732184
1997-12-31,136.362136640404
1996-12-31,137.30106056705029
1995-12-31,135.1100235114854
1994-12-31,135.10801545253867
1993-12-31,136.31200150473595
1992-12-31,134.333001724846
1991-12-31,133.14200000000002
1990-12-31,127.277
1989-12-31,121.60899999999998
1988-12-31,129.37
1987-12-31,129.486
1986-12-31,133.263
1985-12-31,126.33799999999998
1984-12-31,122.47099999999999
1983-12-31,123.09599999999999
1982-12-31,125.939
1981-12-31,133.44799999999998
1980-12-31,147.31700000000004
1979-12-31,163.161
1978-12-31,158.11800000000002
1977-12-31,152.471
1976-12-31,154.035
1975-12-31,142.617
1974-12-31,146.979
1973-12-31,162.23
1972-12-31,152.23599999999993
1971-12-31,144.039
1970-12-31,138.74900000000005
1969-12-31,126.32500000000002
1968-12-31,112.36600000000001
1967-12-31,100.07300000000001
1966-12-31,96.472
1965-12-31,86.27400000000002
