Date,Value
2021-12-31,2045.1801804697343
2020-12-31,2049.323924541936
2019-12-31,2269.8795079648535
2018-12-31,2254.6855765662694
2017-12-31,2374.47995696693
2016-12-31,2307.498743169399
2015-12-31,2269.128602739726
2014-12-31,2272.6654794520546
2013-12-31,2336.157753424657
2012-12-31,2276.32543715847
2011-12-31,2293.5989589041096
2010-12-31,2372.844657534247
2009-12-31,2338.871716253785
2008-12-31,2434.256297503355
2007-12-31,2304.8310507283973
2006-12-31,2541.800937577306
2005-12-31,2549.9289985679284
2004-12-31,2597.08896293347
2003-12-31,2632.047284716178
2002-12-31,2685.3630651487492
2001-12-31,2779.654081118303
2000-12-31,2740.7996757806445
1999-12-31,2803.271733734049
1998-12-31,2895.901218006053
1997-12-31,2893.6321077737366
1996-12-31,2899.1445405196587
1995-12-31,2859.587850399126
1994-12-31,2858.500891166954
1993-12-31,2881.341784178987
1992-12-31,2827.032658107517
1991-12-31,2810.1761917808217
1990-12-31,2684.6247671232873
1989-12-31,2571.5056986301365
1988-12-31,2723.1808469945354
1987-12-31,2719.68104109589
1986-12-31,2778.549616438356
1985-12-31,2643.495835616439
1984-12-31,2555.1743715846987
1983-12-31,2564.0378904109593
1982-12-31,2608.4929863013695
1981-12-31,2753.703561643835
1980-12-31,3014.4419945355194
1979-12-31,3336.6006575342462
1978-12-31,3229.590410958904
1977-12-31,3072.845041095891
1976-12-31,3097.3940983606553
1975-12-31,2874.8489315068496
1974-12-31,2956.8066575342464
1973-12-31,3249.3259726027395
1972-12-31,3036.9309289617495
1971-12-31,2888.109123287671
1970-12-31,2765.050356164384
1969-12-31,2520.928246575342
1968-12-31,2233.0233606557376
1967-12-31,1997.30597260274
1966-12-31,1915.9679452054793
1965-12-31,1708.631506849315
