Date,Value
2021-12-31,0.4389483361083111
2020-12-31,0.43732484830399626
2019-12-31,0.5157642949272655
2018-12-31,0.5361804966067217
2017-12-31,0.616909560747572
2016-12-31,0.667991436575299
2015-12-31,0.7280077248866135
2014-12-31,0.782025591830175
2013-12-31,0.8324706234798317
2012-12-31,0.91291031864196
2011-12-31,1.012558535794036
2010-12-31,1.0762740985353392
2009-12-31,1.2332236489461597
2008-12-31,1.3156224534429435
2007-12-31,1.4483593741434309
2006-12-31,1.5811497525668945
2005-12-31,1.6005451441623784
2004-12-31,1.6531812451794323
2003-12-31,1.791436629865295
2002-12-31,1.7209156665641727
2001-12-31,1.7254242444350525
2000-12-31,1.7045064698591452
1999-12-31,1.8071741186598758
1998-12-31,1.691907646677945
1997-12-31,1.7315491049388898
1996-12-31,1.75668004536001
1995-12-31,1.6265758013036848
1994-12-31,1.5763009046680239
1993-12-31,1.5035681861849606
1992-12-31,1.5067558934485505
1991-12-31,1.4895320475303344
1990-12-31,1.4536700290775995
1989-12-31,1.4822724868658015
1988-12-31,1.4124345299656007
1987-12-31,1.5219700375820782
1986-12-31,1.3560007992230698
1985-12-31,1.6552127428438879
1984-12-31,1.7418571310732196
1983-12-31,1.77746920174003
1982-12-31,1.6080507367589525
1981-12-31,1.831773961131398
1980-12-31,1.783250546919204
1979-12-31,1.964121705768968
1978-12-31,1.9612941139588698
1977-12-31,1.8969875648884986
1976-12-31,1.902840370776799
1975-12-31,1.850410911428066
1974-12-31,1.9934594825565448
1973-12-31,1.919322879494525
1972-12-31,1.7096325015693452
1971-12-31,1.4319103918460843
1970-12-31,1.1622853627001322
